ICES_FileID,ICES_HaulID,ICES_MeasurementID,RecordType,HaulID,Species,ELSampleFlag,IndividualNumber,Length,DevScale,DevStage,Number,SubFactor,SpecIdentMethod,OilGlobulesFlag,OilGlobulesNumber,OilGlobulesDiam,PreservationMethod,Notes
14029,1560061,8724230,EM,2001NL_026,Clupea harengus,LV,,21,,,3,506.88,,,,,,
14029,1560061,8724231,EM,2001NL_026,Clupea harengus,LV,,22,,,3,506.88,,,,,,
14029,1560061,8724232,EM,2001NL_026,Clupea harengus,LV,,23,,,4,506.88,,,,,,
14029,1560061,8724233,EM,2001NL_026,Clupea harengus,LV,,24,,,2,506.88,,,,,,
14029,1560062,8724234,EM,2001NL_027,Clupea harengus,LV,,15,,,1,51.84,,,,,,
14029,1560062,8724235,EM,2001NL_027,Clupea harengus,LV,,16,,,11,51.84,,,,,,
14029,1560062,8724236,EM,2001NL_027,Clupea harengus,LV,,17,,,11,51.84,,,,,,
14029,1560062,8724237,EM,2001NL_027,Clupea harengus,LV,,18,,,6,51.84,,,,,,
14029,1560062,8724238,EM,2001NL_027,Clupea harengus,LV,,19,,,8,51.84,,,,,,
14029,1560062,8724239,EM,2001NL_027,Clupea harengus,LV,,20,,,8,51.84,,,,,,
14029,1560062,8724240,EM,2001NL_027,Clupea harengus,LV,,21,,,2,51.84,,,,,,
14029,1560062,8724241,EM,2001NL_027,Clupea harengus,LV,,22,,,2,51.84,,,,,,
14029,1560062,8724242,EM,2001NL_027,Clupea harengus,LV,,23,,,1,51.84,,,,,,
14029,1560063,8724243,EM,2001NL_028,Clupea harengus,LV,,14,,,2,123.692308,,,,,,
14029,1560063,8724244,EM,2001NL_028,Clupea harengus,LV,,15,,,4,123.692308,,,,,,
14029,1560063,8724245,EM,2001NL_028,Clupea harengus,LV,,16,,,14,123.692308,,,,,,
14029,1560063,8724246,EM,2001NL_028,Clupea harengus,LV,,17,,,14,123.692308,,,,,,
14029,1560063,8724247,EM,2001NL_028,Clupea harengus,LV,,18,,,7,123.692308,,,,,,
14029,1560063,8724248,EM,2001NL_028,Clupea harengus,LV,,19,,,5,123.692308,,,,,,
14029,1560063,8724249,EM,2001NL_028,Clupea harengus,LV,,20,,,1,123.692308,,,,,,
14029,1560063,8724250,EM,2001NL_028,Clupea harengus,LV,,21,,,2,123.692308,,,,,,
14029,1560063,8724251,EM,2001NL_028,Clupea harengus,LV,,22,,,2,123.692308,,,,,,
14029,1560063,8724252,EM,2001NL_028,Clupea harengus,LV,,23,,,1,123.692308,,,,,,
14029,1560064,8724253,EM,2001NL_029,Clupea harengus,LV,,13,,,7,202.24,,,,,,
14029,1560064,8724254,EM,2001NL_029,Clupea harengus,LV,,14,,,5,202.24,,,,,,
14029,1560064,8724255,EM,2001NL_029,Clupea harengus,LV,,15,,,2,202.24,,,,,,
14029,1560064,8724256,EM,2001NL_029,Clupea harengus,LV,,16,,,6,202.24,,,,,,
14029,1560064,8724257,EM,2001NL_029,Clupea harengus,LV,,17,,,11,202.24,,,,,,
14029,1560064,8724258,EM,2001NL_029,Clupea harengus,LV,,18,,,5,202.24,,,,,,
14029,1560064,8724259,EM,2001NL_029,Clupea harengus,LV,,19,,,6,202.24,,,,,,
14029,1560064,8724260,EM,2001NL_029,Clupea harengus,LV,,20,,,4,202.24,,,,,,
14029,1560064,8724261,EM,2001NL_029,Clupea harengus,LV,,21,,,2,202.24,,,,,,
14029,1560064,8724262,EM,2001NL_029,Clupea harengus,LV,,22,,,2,202.24,,,,,,
14029,1560065,8724263,EM,2001NL_030,Clupea harengus,LV,,16,,,1,7.136364,,,,,,
14029,1560065,8724264,EM,2001NL_030,Clupea harengus,LV,,17,,,1,7.136364,,,,,,
14029,1560065,8724265,EM,2001NL_030,Clupea harengus,LV,,18,,,2,7.136364,,,,,,
14029,1560065,8724266,EM,2001NL_030,Clupea harengus,LV,,19,,,1,7.136364,,,,,,
14029,1560065,8724267,EM,2001NL_030,Clupea harengus,LV,,20,,,1,7.136364,,,,,,
14029,1560065,8724268,EM,2001NL_030,Clupea harengus,LV,,21,,,2,7.136364,,,,,,
14029,1560065,8724269,EM,2001NL_030,Clupea harengus,LV,,22,,,2,7.136364,,,,,,
14029,1560065,8724270,EM,2001NL_030,Clupea harengus,LV,,23,,,5,7.136364,,,,,,
14029,1560065,8724271,EM,2001NL_030,Clupea harengus,LV,,24,,,4,7.136364,,,,,,
14029,1560065,8724272,EM,2001NL_030,Clupea harengus,LV,,25,,,2,7.136364,,,,,,
14029,1560065,8724273,EM,2001NL_030,Clupea harengus,LV,,27,,,1,7.136364,,,,,,
14029,1560066,8724274,EM,2001NL_031,Clupea harengus,LV,,22,,,2,3.56,,,,,,
14029,1560066,8724275,EM,2001NL_031,Clupea harengus,LV,,23,,,2,3.56,,,,,,
14029,1560066,8724276,EM,2001NL_031,Clupea harengus,LV,,24,,,1,3.56,,,,,,
14029,1560066,8724277,EM,2001NL_031,Clupea harengus,LV,,25,,,2,3.56,,,,,,
14029,1560066,8724278,EM,2001NL_031,Clupea harengus,LV,,26,,,3,3.56,,,,,,
14029,1560066,8724279,EM,2001NL_031,Clupea harengus,LV,,27,,,1,3.56,,,,,,
14029,1560066,8724280,EM,2001NL_031,Clupea harengus,LV,,28,,,1,3.56,,,,,,
14029,1560066,8724281,EM,2001NL_031,Clupea harengus,LV,,30,,,1,3.56,,,,,,
14029,1560066,8724282,EM,2001NL_031,Clupea harengus,LV,,31,,,3,3.56,,,,,,
14029,1560066,8724283,EM,2001NL_031,Clupea harengus,LV,,32,,,4,3.56,,,,,,
14029,1560066,8724284,EM,2001NL_031,Clupea harengus,LV,,33,,,2,3.56,,,,,,
14029,1560066,8724285,EM,2001NL_031,Clupea harengus,LV,,34,,,1,3.56,,,,,,
14029,1560066,8724286,EM,2001NL_031,Clupea harengus,LV,,35,,,1,3.56,,,,,,
14029,1560066,8724287,EM,2001NL_031,Clupea harengus,LV,,37,,,1,3.56,,,,,,
14029,1560067,8724288,EM,2001NL_032,Clupea harengus,LV,,28,,,1,1,,,,,,
14029,1560067,8724289,EM,2001NL_032,Clupea harengus,LV,,29,,,1,1,,,,,,
14029,1560067,8724290,EM,2001NL_032,Clupea harengus,LV,,30,,,1,1,,,,,,
14029,1560067,8724291,EM,2001NL_032,Clupea harengus,LV,,31,,,2,1,,,,,,
14029,1560067,8724292,EM,2001NL_032,Clupea harengus,LV,,32,,,7,1,,,,,,
14029,1560067,8724293,EM,2001NL_032,Clupea harengus,LV,,33,,,4,1,,,,,,
14029,1560067,8724294,EM,2001NL_032,Clupea harengus,LV,,34,,,4,1,,,,,,
14029,1560067,8724295,EM,2001NL_032,Clupea harengus,LV,,35,,,2,1,,,,,,
14029,1560067,8724296,EM,2001NL_032,Clupea harengus,LV,,36,,,1,1,,,,,,
14029,1560068,8724297,EM,2001NL_033,Clupea harengus,LV,,30,,,3,2.235294,,,,,,
14029,1560068,8724298,EM,2001NL_033,Clupea harengus,LV,,31,,,1,2.235294,,,,,,
14029,1560068,8724299,EM,2001NL_033,Clupea harengus,LV,,32,,,3,2.235294,,,,,,
14029,1560068,8724300,EM,2001NL_033,Clupea harengus,LV,,33,,,3,2.235294,,,,,,
14029,1560068,8724301,EM,2001NL_033,Clupea harengus,LV,,34,,,2,2.235294,,,,,,
14029,1560068,8724302,EM,2001NL_033,Clupea harengus,LV,,35,,,3,2.235294,,,,,,
14029,1560068,8724303,EM,2001NL_033,Clupea harengus,LV,,36,,,1,2.235294,,,,,,
14029,1560068,8724304,EM,2001NL_033,Clupea harengus,LV,,37,,,1,2.235294,,,,,,
14029,1560069,8724305,EM,2001NL_034,Clupea harengus,LV,,25,,,1,1,,,,,,
14029,1560069,8724306,EM,2001NL_034,Clupea harengus,LV,,28,,,1,1,,,,,,
14029,1560069,8724307,EM,2001NL_034,Clupea harengus,LV,,30,,,1,1,,,,,,
14029,1560070,8724308,EM,2001NL_035,Clupea harengus,LV,,29,,,1,1.48,,,,,,
14029,1560070,8724309,EM,2001NL_035,Clupea harengus,LV,,30,,,4,1.48,,,,,,
14029,1560070,8724310,EM,2001NL_035,Clupea harengus,LV,,31,,,4,1.48,,,,,,
14029,1560070,8724311,EM,2001NL_035,Clupea harengus,LV,,32,,,4,1.48,,,,,,
14029,1560070,8724312,EM,2001NL_035,Clupea harengus,LV,,33,,,7,1.48,,,,,,
14029,1560070,8724313,EM,2001NL_035,Clupea harengus,LV,,34,,,5,1.48,,,,,,
14029,1560071,8724314,EM,2001NL_036,Clupea harengus,LV,,27,,,1,1.6,,,,,,
14029,1560071,8724315,EM,2001NL_036,Clupea harengus,LV,,28,,,1,1.6,,,,,,
14029,1560071,8724316,EM,2001NL_036,Clupea harengus,LV,,29,,,1,1.6,,,,,,
14029,1560071,8724317,EM,2001NL_036,Clupea harengus,LV,,30,,,1,1.6,,,,,,
14029,1560071,8724318,EM,2001NL_036,Clupea harengus,LV,,31,,,2,1.6,,,,,,
14029,1560071,8724319,EM,2001NL_036,Clupea harengus,LV,,32,,,3,1.6,,,,,,
14029,1560071,8724320,EM,2001NL_036,Clupea harengus,LV,,33,,,2,1.6,,,,,,
14029,1560071,8724321,EM,2001NL_036,Clupea harengus,LV,,34,,,5,1.6,,,,,,
14029,1560071,8724322,EM,2001NL_036,Clupea harengus,LV,,35,,,4,1.6,,,,,,
14029,1560071,8724323,EM,2001NL_036,Clupea harengus,LV,,36,,,4,1.6,,,,,,
14029,1560071,8724324,EM,2001NL_036,Clupea harengus,LV,,37,,,1,1.6,,,,,,
14029,1560072,8724325,EM,2001NL_037,Clupea harengus,LV,,32,,,1,1,,,,,,
14029,1560072,8724326,EM,2001NL_037,Clupea harengus,LV,,33,,,2,1,,,,,,
14029,1560072,8724327,EM,2001NL_037,Clupea harengus,LV,,35,,,2,1,,,,,,
14029,1560072,8724328,EM,2001NL_037,Clupea harengus,LV,,36,,,1,1,,,,,,
14029,1560072,8724329,EM,2001NL_037,Clupea harengus,LV,,38,,,1,1,,,,,,
14029,1560073,8724330,EM,2001NL_038,Clupea harengus,LV,,21,,,1,4,,,,,,
14029,1560073,8724331,EM,2001NL_038,Clupea harengus,LV,,22,,,2,4,,,,,,
14029,1560073,8724332,EM,2001NL_038,Clupea harengus,LV,,23,,,2,4,,,,,,
14029,1560073,8724333,EM,2001NL_038,Clupea harengus,LV,,24,,,4,4,,,,,,
14029,1560073,8724334,EM,2001NL_038,Clupea harengus,LV,,25,,,3,4,,,,,,
14029,1560073,8724335,EM,2001NL_038,Clupea harengus,LV,,26,,,6,4,,,,,,
14029,1560073,8724336,EM,2001NL_038,Clupea harengus,LV,,27,,,6,4,,,,,,
14029,1560073,8724337,EM,2001NL_038,Clupea harengus,LV,,28,,,4,4,,,,,,
14029,1560073,8724338,EM,2001NL_038,Clupea harengus,LV,,29,,,1,4,,,,,,
14029,1560074,8724339,EM,2001NL_039,Clupea harengus,LV,,17,,,1,4,,,,,,
14029,1560074,8724340,EM,2001NL_039,Clupea harengus,LV,,22,,,1,4,,,,,,
14029,1560074,8724341,EM,2001NL_039,Clupea harengus,LV,,23,,,2,4,,,,,,
14029,1560074,8724342,EM,2001NL_039,Clupea harengus,LV,,24,,,2,4,,,,,,
14029,1560074,8724343,EM,2001NL_039,Clupea harengus,LV,,25,,,3,4,,,,,,
14029,1560074,8724344,EM,2001NL_039,Clupea harengus,LV,,26,,,4,4,,,,,,
14029,1560074,8724345,EM,2001NL_039,Clupea harengus,LV,,27,,,2,4,,,,,,
14029,1560074,8724346,EM,2001NL_039,Clupea harengus,LV,,28,,,2,4,,,,,,
14029,1560074,8724347,EM,2001NL_039,Clupea harengus,LV,,29,,,1,4,,,,,,
14029,1560074,8724348,EM,2001NL_039,Clupea harengus,LV,,30,,,1,4,,,,,,
14029,1560074,8724349,EM,2001NL_039,Clupea harengus,LV,,31,,,2,4,,,,,,
14029,1560075,8724350,EM,2001NL_040,Clupea harengus,LV,,18,,,1,1,,,,,,
14029,1560075,8724351,EM,2001NL_040,Clupea harengus,LV,,19,,,2,1,,,,,,
14029,1560075,8724352,EM,2001NL_040,Clupea harengus,LV,,20,,,3,1,,,,,,
14029,1560075,8724353,EM,2001NL_040,Clupea harengus,LV,,21,,,2,1,,,,,,
14029,1560075,8724354,EM,2001NL_040,Clupea harengus,LV,,22,,,1,1,,,,,,
14029,1560075,8724355,EM,2001NL_040,Clupea harengus,LV,,23,,,2,1,,,,,,
14029,1560075,8724356,EM,2001NL_040,Clupea harengus,LV,,24,,,1,1,,,,,,
14029,1560075,8724357,EM,2001NL_040,Clupea harengus,LV,,25,,,1,1,,,,,,
14029,1560075,8724358,EM,2001NL_040,Clupea harengus,LV,,26,,,4,1,,,,,,
14029,1560075,8724359,EM,2001NL_040,Clupea harengus,LV,,27,,,3,1,,,,,,
14029,1560075,8724360,EM,2001NL_040,Clupea harengus,LV,,28,,,1,1,,,,,,
14029,1560075,8724361,EM,2001NL_040,Clupea harengus,LV,,29,,,1,1,,,,,,
14029,1560075,8724362,EM,2001NL_040,Clupea harengus,LV,,30,,,1,1,,,,,,
14029,1560076,8724363,EM,2001NL_041,Clupea harengus,LV,,21,,,2,2,,,,,,
14029,1560076,8724364,EM,2001NL_041,Clupea harengus,LV,,22,,,1,2,,,,,,
14029,1560076,8724365,EM,2001NL_041,Clupea harengus,LV,,23,,,5,2,,,,,,
14029,1560076,8724366,EM,2001NL_041,Clupea harengus,LV,,24,,,5,2,,,,,,
14029,1560076,8724367,EM,2001NL_041,Clupea harengus,LV,,25,,,2,2,,,,,,
14029,1560076,8724368,EM,2001NL_041,Clupea harengus,LV,,26,,,2,2,,,,,,
14029,1560076,8724369,EM,2001NL_041,Clupea harengus,LV,,27,,,2,2,,,,,,
14029,1560076,8724370,EM,2001NL_041,Clupea harengus,LV,,28,,,4,2,,,,,,
14029,1560076,8724371,EM,2001NL_041,Clupea harengus,LV,,29,,,2,2,,,,,,
14029,1560076,8724372,EM,2001NL_041,Clupea harengus,LV,,31,,,1,2,,,,,,
14029,1560078,8724373,EM,2001NL_043,Clupea harengus,LV,,22,,,2,1.541667,,,,,,
14029,1560078,8724374,EM,2001NL_043,Clupea harengus,LV,,23,,,3,1.541667,,,,,,
14029,1560078,8724375,EM,2001NL_043,Clupea harengus,LV,,24,,,5,1.541667,,,,,,
14029,1560078,8724376,EM,2001NL_043,Clupea harengus,LV,,25,,,1,1.541667,,,,,,
14029,1560078,8724377,EM,2001NL_043,Clupea harengus,LV,,26,,,4,1.541667,,,,,,
14029,1560078,8724378,EM,2001NL_043,Clupea harengus,LV,,27,,,5,1.541667,,,,,,
14029,1560078,8724379,EM,2001NL_043,Clupea harengus,LV,,28,,,1,1.541667,,,,,,
14029,1560078,8724380,EM,2001NL_043,Clupea harengus,LV,,29,,,1,1.541667,,,,,,
14029,1560078,8724381,EM,2001NL_043,Clupea harengus,LV,,30,,,1,1.541667,,,,,,
14029,1560078,8724382,EM,2001NL_043,Clupea harengus,LV,,31,,,1,1.541667,,,,,,
14029,1560079,8724383,EM,2001NL_044,Clupea harengus,LV,,21,,,1,2.076923,,,,,,
14029,1560079,8724384,EM,2001NL_044,Clupea harengus,LV,,22,,,2,2.076923,,,,,,
14029,1560079,8724385,EM,2001NL_044,Clupea harengus,LV,,23,,,2,2.076923,,,,,,
14029,1560079,8724386,EM,2001NL_044,Clupea harengus,LV,,24,,,1,2.076923,,,,,,
14029,1560079,8724387,EM,2001NL_044,Clupea harengus,LV,,25,,,2,2.076923,,,,,,
14029,1560079,8724388,EM,2001NL_044,Clupea harengus,LV,,26,,,2,2.076923,,,,,,
14029,1560079,8724389,EM,2001NL_044,Clupea harengus,LV,,27,,,4,2.076923,,,,,,
14029,1560079,8724390,EM,2001NL_044,Clupea harengus,LV,,28,,,3,2.076923,,,,,,
14029,1560079,8724391,EM,2001NL_044,Clupea harengus,LV,,29,,,1,2.076923,,,,,,
14029,1560079,8724392,EM,2001NL_044,Clupea harengus,LV,,30,,,2,2.076923,,,,,,
14029,1560079,8724393,EM,2001NL_044,Clupea harengus,LV,,31,,,4,2.076923,,,,,,
14029,1560079,8724394,EM,2001NL_044,Clupea harengus,LV,,34,,,1,2.076923,,,,,,
14029,1560079,8724395,EM,2001NL_044,Clupea harengus,LV,,35,,,1,2.076923,,,,,,
14029,1560080,8724396,EM,2001NL_045,Clupea harengus,LV,,22,,,1,1,,,,,,
14029,1560080,8724397,EM,2001NL_045,Clupea harengus,LV,,23,,,1,1,,,,,,
14029,1560080,8724398,EM,2001NL_045,Clupea harengus,LV,,24,,,2,1,,,,,,
14029,1560080,8724399,EM,2001NL_045,Clupea harengus,LV,,25,,,2,1,,,,,,
14029,1560080,8724400,EM,2001NL_045,Clupea harengus,LV,,26,,,5,1,,,,,,
14029,1560080,8724401,EM,2001NL_045,Clupea harengus,LV,,27,,,6,1,,,,,,
14029,1560080,8724402,EM,2001NL_045,Clupea harengus,LV,,28,,,2,1,,,,,,
14029,1560080,8724403,EM,2001NL_045,Clupea harengus,LV,,29,,,1,1,,,,,,
14029,1560080,8724404,EM,2001NL_045,Clupea harengus,LV,,30,,,4,1,,,,,,
14029,1560080,8724405,EM,2001NL_045,Clupea harengus,LV,,31,,,3,1,,,,,,
14029,1560080,8724406,EM,2001NL_045,Clupea harengus,LV,,32,,,2,1,,,,,,
14029,1560080,8724407,EM,2001NL_045,Clupea harengus,LV,,33,,,2,1,,,,,,
14029,1560080,8724408,EM,2001NL_045,Clupea harengus,LV,,34,,,1,1,,,,,,
14029,1560081,8724409,EM,2001NL_046,Clupea harengus,LV,,21,,,1,2.4,,,,,,
14029,1560081,8724410,EM,2001NL_046,Clupea harengus,LV,,22,,,1,2.4,,,,,,
14029,1560081,8724411,EM,2001NL_046,Clupea harengus,LV,,23,,,1,2.4,,,,,,
14029,1560081,8724412,EM,2001NL_046,Clupea harengus,LV,,24,,,1,2.4,,,,,,
14029,1560081,8724413,EM,2001NL_046,Clupea harengus,LV,,25,,,1,2.4,,,,,,
14029,1560081,8724414,EM,2001NL_046,Clupea harengus,LV,,26,,,1,2.4,,,,,,
14029,1560081,8724415,EM,2001NL_046,Clupea harengus,LV,,27,,,4,2.4,,,,,,
14029,1560081,8724416,EM,2001NL_046,Clupea harengus,LV,,28,,,3,2.4,,,,,,
14029,1560081,8724417,EM,2001NL_046,Clupea harengus,LV,,29,,,2,2.4,,,,,,
14029,1560081,8724418,EM,2001NL_046,Clupea harengus,LV,,30,,,2,2.4,,,,,,
14029,1560081,8724419,EM,2001NL_046,Clupea harengus,LV,,31,,,3,2.4,,,,,,
14029,1560081,8724420,EM,2001NL_046,Clupea harengus,LV,,32,,,1,2.4,,,,,,
14029,1560081,8724421,EM,2001NL_046,Clupea harengus,LV,,33,,,2,2.4,,,,,,
14029,1560081,8724422,EM,2001NL_046,Clupea harengus,LV,,34,,,1,2.4,,,,,,
14029,1560081,8724423,EM,2001NL_046,Clupea harengus,LV,,35,,,1,2.4,,,,,,
14029,1560082,8724424,EM,2001NL_047,Clupea harengus,LV,,19,,,1,1,,,,,,
14029,1560082,8724425,EM,2001NL_047,Clupea harengus,LV,,23,,,1,1,,,,,,
14029,1560082,8724426,EM,2001NL_047,Clupea harengus,LV,,24,,,4,1,,,,,,
14029,1560082,8724427,EM,2001NL_047,Clupea harengus,LV,,25,,,2,1,,,,,,
14029,1560082,8724428,EM,2001NL_047,Clupea harengus,LV,,26,,,4,1,,,,,,
14029,1560082,8724429,EM,2001NL_047,Clupea harengus,LV,,27,,,6,1,,,,,,
14029,1560082,8724430,EM,2001NL_047,Clupea harengus,LV,,28,,,4,1,,,,,,
14029,1560082,8724431,EM,2001NL_047,Clupea harengus,LV,,29,,,3,1,,,,,,
14029,1560082,8724432,EM,2001NL_047,Clupea harengus,LV,,30,,,1,1,,,,,,
14029,1560082,8724433,EM,2001NL_047,Clupea harengus,LV,,32,,,1,1,,,,,,
14029,1560082,8724434,EM,2001NL_047,Clupea harengus,LV,,33,,,1,1,,,,,,
14029,1560083,8724435,EM,2001NL_048,Clupea harengus,LV,,22,,,1,1,,,,,,
14029,1560083,8724436,EM,2001NL_048,Clupea harengus,LV,,25,,,3,1,,,,,,
14029,1560083,8724437,EM,2001NL_048,Clupea harengus,LV,,27,,,2,1,,,,,,
14029,1560083,8724438,EM,2001NL_048,Clupea harengus,LV,,30,,,1,1,,,,,,
14029,1560084,8724439,EM,2001NL_049,Clupea harengus,LV,,24,,,1,1,,,,,,
14029,1560084,8724440,EM,2001NL_049,Clupea harengus,LV,,25,,,1,1,,,,,,
14029,1560084,8724441,EM,2001NL_049,Clupea harengus,LV,,26,,,3,1,,,,,,
14029,1560084,8724442,EM,2001NL_049,Clupea harengus,LV,,27,,,1,1,,,,,,
14029,1560084,8724443,EM,2001NL_049,Clupea harengus,LV,,28,,,3,1,,,,,,
14029,1560084,8724444,EM,2001NL_049,Clupea harengus,LV,,29,,,1,1,,,,,,
14029,1560084,8724445,EM,2001NL_049,Clupea harengus,LV,,30,,,2,1,,,,,,
14029,1560084,8724446,EM,2001NL_049,Clupea harengus,LV,,31,,,1,1,,,,,,
14029,1560084,8724447,EM,2001NL_049,Clupea harengus,LV,,32,,,1,1,,,,,,
14029,1560085,8724448,EM,2001NL_050,Clupea harengus,LV,,22,,,1,1,,,,,,
14029,1560085,8724449,EM,2001NL_050,Clupea harengus,LV,,23,,,2,1,,,,,,
14029,1560085,8724450,EM,2001NL_050,Clupea harengus,LV,,24,,,1,1,,,,,,
14029,1560085,8724451,EM,2001NL_050,Clupea harengus,LV,,25,,,2,1,,,,,,
14029,1560085,8724452,EM,2001NL_050,Clupea harengus,LV,,26,,,2,1,,,,,,
14029,1560085,8724453,EM,2001NL_050,Clupea harengus,LV,,27,,,5,1,,,,,,
14029,1560085,8724454,EM,2001NL_050,Clupea harengus,LV,,28,,,9,1,,,,,,
14029,1560085,8724455,EM,2001NL_050,Clupea harengus,LV,,29,,,2,1,,,,,,
14029,1560085,8724456,EM,2001NL_050,Clupea harengus,LV,,30,,,3,1,,,,,,
14029,1560085,8724457,EM,2001NL_050,Clupea harengus,LV,,31,,,2,1,,,,,,
14029,1560085,8724458,EM,2001NL_050,Clupea harengus,LV,,32,,,2,1,,,,,,
14029,1560086,8724459,EM,2001NL_051,Clupea harengus,LV,,28,,,2,1,,,,,,
14029,1560086,8724460,EM,2001NL_051,Clupea harengus,LV,,29,,,1,1,,,,,,
14029,1560086,8724461,EM,2001NL_051,Clupea harengus,LV,,30,,,1,1,,,,,,
14029,1560086,8724462,EM,2001NL_051,Clupea harengus,LV,,32,,,1,1,,,,,,
14029,1560086,8724463,EM,2001NL_051,Clupea harengus,LV,,33,,,1,1,,,,,,
14029,1560087,8724464,EM,2001NL_052,Clupea harengus,LV,,24,,,1,1,,,,,,
14029,1560087,8724465,EM,2001NL_052,Clupea harengus,LV,,25,,,1,1,,,,,,
14029,1560087,8724466,EM,2001NL_052,Clupea harengus,LV,,26,,,3,1,,,,,,
14029,1560087,8724467,EM,2001NL_052,Clupea harengus,LV,,27,,,2,1,,,,,,
14029,1560087,8724468,EM,2001NL_052,Clupea harengus,LV,,28,,,2,1,,,,,,
14029,1560087,8724469,EM,2001NL_052,Clupea harengus,LV,,29,,,1,1,,,,,,
14029,1560087,8724470,EM,2001NL_052,Clupea harengus,LV,,31,,,1,1,,,,,,
14029,1560088,8724471,EM,2001NL_053,Clupea harengus,LV,,17,,,2,4.354839,,,,,,
14029,1560088,8724472,EM,2001NL_053,Clupea harengus,LV,,18,,,3,4.354839,,,,,,
14029,1560088,8724473,EM,2001NL_053,Clupea harengus,LV,,19,,,3,4.354839,,,,,,
14029,1560088,8724474,EM,2001NL_053,Clupea harengus,LV,,20,,,5,4.354839,,,,,,
14029,1560088,8724475,EM,2001NL_053,Clupea harengus,LV,,21,,,3,4.354839,,,,,,
14029,1560088,8724476,EM,2001NL_053,Clupea harengus,LV,,22,,,2,4.354839,,,,,,
14029,1560088,8724477,EM,2001NL_053,Clupea harengus,LV,,23,,,6,4.354839,,,,,,
14029,1560088,8724478,EM,2001NL_053,Clupea harengus,LV,,24,,,3,4.354839,,,,,,
14029,1560088,8724479,EM,2001NL_053,Clupea harengus,LV,,26,,,1,4.354839,,,,,,
14029,1560088,8724480,EM,2001NL_053,Clupea harengus,LV,,27,,,1,4.354839,,,,,,
14029,1560088,8724481,EM,2001NL_053,Clupea harengus,LV,,28,,,1,4.354839,,,,,,
14029,1560088,8724482,EM,2001NL_053,Clupea harengus,LV,,32,,,1,4.354839,,,,,,
14029,1560089,8724483,EM,2001NL_054,Clupea harengus,LV,,17,,,3,5,,,,,,
14029,1560089,8724484,EM,2001NL_054,Clupea harengus,LV,,18,,,3,5,,,,,,
14029,1560089,8724485,EM,2001NL_054,Clupea harengus,LV,,19,,,5,5,,,,,,
14029,1560089,8724486,EM,2001NL_054,Clupea harengus,LV,,20,,,4,5,,,,,,
14029,1560089,8724487,EM,2001NL_054,Clupea harengus,LV,,21,,,3,5,,,,,,
14029,1560089,8724488,EM,2001NL_054,Clupea harengus,LV,,22,,,3,5,,,,,,
14029,1560089,8724489,EM,2001NL_054,Clupea harengus,LV,,23,,,2,5,,,,,,
14029,1560089,8724490,EM,2001NL_054,Clupea harengus,LV,,24,,,1,5,,,,,,
14029,1560089,8724491,EM,2001NL_054,Clupea harengus,LV,,25,,,1,5,,,,,,
14029,1560089,8724492,EM,2001NL_054,Clupea harengus,LV,,30,,,1,5,,,,,,
14029,1560090,8724493,EM,2001NL_055,Clupea harengus,LV,,12,,,1,8.568182,,,,,,
14029,1560090,8724494,EM,2001NL_055,Clupea harengus,LV,,13,,,8,8.568182,,,,,,
14029,1560090,8724495,EM,2001NL_055,Clupea harengus,LV,,14,,,7,8.568182,,,,,,
14029,1560090,8724496,EM,2001NL_055,Clupea harengus,LV,,15,,,7,8.568182,,,,,,
14029,1560090,8724497,EM,2001NL_055,Clupea harengus,LV,,16,,,7,8.568182,,,,,,
14029,1560090,8724498,EM,2001NL_055,Clupea harengus,LV,,19,,,1,8.568182,,,,,,
14029,1560090,8724499,EM,2001NL_055,Clupea harengus,LV,,20,,,1,8.568182,,,,,,
14029,1560090,8724500,EM,2001NL_055,Clupea harengus,LV,,21,,,3,8.568182,,,,,,
14029,1560090,8724501,EM,2001NL_055,Clupea harengus,LV,,22,,,1,8.568182,,,,,,
14029,1560090,8724502,EM,2001NL_055,Clupea harengus,LV,,28,,,1,8.568182,,,,,,
14029,1560090,8724503,EM,2001NL_055,Clupea harengus,LV,,29,,,1,8.568182,,,,,,
14029,1560090,8724504,EM,2001NL_055,Clupea harengus,LV,,35,,,1,8.568182,,,,,,
14029,1560090,8724505,EM,2001NL_055,Clupea harengus,LV,,36,,,1,8.568182,,,,,,
14029,1560090,8724506,EM,2001NL_055,Clupea harengus,LV,,37,,,1,8.568182,,,,,,
14029,1560090,8724507,EM,2001NL_055,Clupea harengus,LV,,38,,,1,8.568182,,,,,,
14029,1560090,8724508,EM,2001NL_055,Clupea harengus,LV,,39,,,1,8.568182,,,,,,
14029,1560090,8724509,EM,2001NL_055,Clupea harengus,LV,,41,,,1,8.568182,,,,,,
14029,1560091,8724510,EM,2001NL_056,Clupea harengus,LV,,15,,,1,1.125,,,,,,
14029,1560091,8724511,EM,2001NL_056,Clupea harengus,LV,,18,,,1,1.125,,,,,,
14029,1560091,8724512,EM,2001NL_056,Clupea harengus,LV,,20,,,2,1.125,,,,,,
14029,1560091,8724513,EM,2001NL_056,Clupea harengus,LV,,21,,,1,1.125,,,,,,
14029,1560091,8724514,EM,2001NL_056,Clupea harengus,LV,,22,,,1,1.125,,,,,,
14029,1560091,8724515,EM,2001NL_056,Clupea harengus,LV,,24,,,1,1.125,,,,,,
